2025-07-17 21:45:27.054 | INFO     | core.object_detector:__init__:33 - Object detector initialized on cpu
2025-07-18 01:09:55.998 | DEBUG    | core.audio_processor:_listen_for_commands:222 - Listening for voice command...
2025-07-18 01:09:58.740 | INFO     | __main__:run_detection_loop:135 - Audio description: I can see a person. person is closest at 0.7 steps On your right: person.
2025-07-18 01:10:01.714 | DEBUG    | core.audio_processor:_listen_for_commands:233 - Could not understand audio
2025-07-18 01:10:01.893 | INFO     | __main__:run_detection_loop:135 - Audio description: I can see a person. person is closest at 0.7 steps On your right: person.
2025-07-18 01:10:02.420 | INFO     | __main__:run_detection_loop:159 - Quit key pressed
2025-07-18 01:10:02.742 | DEBUG    | core.audio_processor:_listen_for_commands:222 - Listening for voice command...
2025-07-18 01:10:03.079 | INFO     | __main__:stop_camera:63 - Camera stopped
2025-07-18 01:10:04.991 | DEBUG    | core.audio_processor:_listen_for_commands:241 - No speech detected
2025-07-18 01:10:04.991 | INFO     | core.audio_processor:_listen_for_commands:247 - Voice command listener stopped
2025-07-18 01:10:06.100 | INFO     | core.audio_processor:stop:212 - Audio processor stopped
2025-07-18 01:10:06.100 | INFO     | __main__:stop:216 - VisionGuide AI stopped
2025-07-18 01:10:06.100 | INFO     | __main__:main:274 - VisionGuide AI shutdown complete
2025-07-18 01:49:28.400 | INFO     | core.object_detector:__init__:33 - Object detector initialized on cpu
2025-07-18 01:49:36.866 | INFO     | core.depth_estimator:_load_model:63 - Depth estimation model loaded: MiDaS_small
2025-07-18 01:49:37.411 | INFO     | core.audio_processor:_initialize_tts:85 - TTS engine initialized successfully
2025-07-18 01:49:38.675 | INFO     | core.audio_processor:_initialize_speech_recognition:96 - Adjusting for ambient noise...
2025-07-18 01:49:39.893 | INFO     | core.audio_processor:_initialize_speech_recognition:99 - Speech recognition initialized
2025-07-18 01:49:39.900 | INFO     | core.audio_processor:__init__:66 - Audio processor initialized
2025-07-18 01:49:39.900 | WARNING  | core.object_detector:__init__:175 - Face recognition module not available - skipping face recognition features
2025-07-18 01:49:39.900 | INFO     | __main__:__init__:39 - Testing audio system...
2025-07-18 01:49:39.900 | INFO     | core.audio_processor:speak_immediately:146 - Speaking immediately: VisionGuide AI audio test. If you can hear this, audio is working correctly.
2025-07-18 01:49:47.003 | DEBUG    | core.audio_processor:speak_immediately:152 - Immediate speech completed
2025-07-18 01:49:47.003 | INFO     | __main__:__init__:42 - VisionGuide AI initialized successfully
2025-07-18 01:49:47.745 | INFO     | __main__:start_camera:56 - Camera started successfully
2025-07-18 01:49:47.747 | INFO     | core.audio_processor:_audio_worker:171 - Audio worker started
2025-07-18 01:49:47.749 | INFO     | core.audio_processor:_listen_for_commands:265 - Voice command listener started
2025-07-18 01:49:47.749 | INFO     | core.audio_processor:start:245 - Audio processor started
2025-07-18 01:49:47.749 | DEBUG    | core.audio_processor:speak_async:127 - Added to speech queue: VisionGuide AI is starting. I will describe what I...
2025-07-18 01:49:47.749 | INFO     | core.audio_processor:_audio_worker:195 - Speaking: VisionGuide AI is starting. I will describe what I see every few seconds.
2025-07-18 01:49:47.751 | INFO     | __main__:start:206 - VisionGuide AI started
2025-07-18 01:49:47.751 | INFO     | __main__:main:270 - VisionGuide AI is running. Press 'q' to quit.
2025-07-18 01:49:49.076 | DEBUG    | core.audio_processor:_listen_for_commands:276 - Listening for voice command...
2025-07-18 01:49:49.169 | DEBUG    | core.audio_processor:_audio_worker:201 - Speech completed
2025-07-18 01:49:51.489 | DEBUG    | core.audio_processor:_listen_for_commands:295 - No speech detected
2025-07-18 01:49:52.381 | DEBUG    | core.audio_processor:_listen_for_commands:276 - Listening for voice command...
2025-07-18 01:49:53.288 | DEBUG    | core.audio_processor:speak_async:127 - Added to speech queue: I can see a person. person is closest at 0.7 steps...
2025-07-18 01:49:53.288 | INFO     | core.audio_processor:_audio_worker:195 - Speaking: I can see a person. person is closest at 0.7 steps On your right: person.
2025-07-18 01:49:53.288 | INFO     | __main__:run_detection_loop:140 - Queued audio: I can see a person. person is closest at 0.7 steps On your right: person.
2025-07-18 01:49:53.769 | DEBUG    | core.audio_processor:_audio_worker:201 - Speech completed
2025-07-18 01:49:57.853 | DEBUG    | core.audio_processor:_listen_for_commands:287 - Could not understand audio
2025-07-18 01:49:58.267 | DEBUG    | core.audio_processor:speak_async:127 - Added to speech queue: I can see a person. person is closest at 0.7 steps...
2025-07-18 01:49:58.267 | INFO     | core.audio_processor:_audio_worker:195 - Speaking: I can see a person. person is closest at 0.7 steps On your right: person.
2025-07-18 01:49:58.267 | INFO     | __main__:run_detection_loop:140 - Queued audio: I can see a person. person is closest at 0.7 steps On your right: person.
2025-07-18 01:49:58.894 | DEBUG    | core.audio_processor:_listen_for_commands:276 - Listening for voice command...
2025-07-18 01:49:59.339 | DEBUG    | core.audio_processor:_audio_worker:201 - Speech completed
2025-07-18 01:50:03.357 | DEBUG    | core.audio_processor:speak_async:127 - Added to speech queue: I can see a person. person is closest at 0.7 steps...
2025-07-18 01:50:03.357 | INFO     | core.audio_processor:_audio_worker:195 - Speaking: I can see a person. person is closest at 0.7 steps On your right: person.
2025-07-18 01:50:03.357 | INFO     | __main__:run_detection_loop:140 - Queued audio: I can see a person. person is closest at 0.7 steps On your right: person.
2025-07-18 01:50:03.832 | DEBUG    | core.audio_processor:_audio_worker:201 - Speech completed
2025-07-18 01:50:04.859 | DEBUG    | core.audio_processor:_listen_for_commands:287 - Could not understand audio
2025-07-18 01:50:05.843 | DEBUG    | core.audio_processor:_listen_for_commands:276 - Listening for voice command...
2025-07-18 01:50:07.929 | DEBUG    | core.audio_processor:_listen_for_commands:295 - No speech detected
2025-07-18 01:50:08.454 | DEBUG    | core.audio_processor:speak_async:127 - Added to speech queue: I can see cell phone and person. cell phone is clo...
2025-07-18 01:50:08.454 | INFO     | core.audio_processor:_audio_worker:195 - Speaking: I can see cell phone and person. cell phone is closest at 0.7 steps person is furthest at 0.7 steps.
2025-07-18 01:50:08.454 | INFO     | __main__:run_detection_loop:140 - Queued audio: I can see cell phone and person. cell phone is closest at 0.7 steps person is furthest at 0.7 steps.
2025-07-18 01:50:08.834 | DEBUG    | core.audio_processor:_listen_for_commands:276 - Listening for voice command...
2025-07-18 01:50:09.274 | DEBUG    | core.audio_processor:_audio_worker:201 - Speech completed
2025-07-18 01:50:11.573 | DEBUG    | core.audio_processor:_listen_for_commands:295 - No speech detected
2025-07-18 01:50:12.458 | DEBUG    | core.audio_processor:_listen_for_commands:276 - Listening for voice command...
2025-07-18 01:50:13.497 | DEBUG    | core.audio_processor:speak_async:127 - Added to speech queue: I can see a person. person is closest at 0.7 steps...
2025-07-18 01:50:13.497 | INFO     | core.audio_processor:_audio_worker:195 - Speaking: I can see a person. person is closest at 0.7 steps On your right: person.
2025-07-18 01:50:13.497 | INFO     | __main__:run_detection_loop:140 - Queued audio: I can see a person. person is closest at 0.7 steps On your right: person.
2025-07-18 01:50:13.969 | DEBUG    | core.audio_processor:_audio_worker:201 - Speech completed
2025-07-18 01:50:15.203 | DEBUG    | core.audio_processor:_listen_for_commands:295 - No speech detected
2025-07-18 01:50:16.101 | DEBUG    | core.audio_processor:_listen_for_commands:276 - Listening for voice command...
2025-07-18 01:50:18.192 | DEBUG    | core.audio_processor:_listen_for_commands:295 - No speech detected
2025-07-18 01:50:18.741 | DEBUG    | core.audio_processor:speak_async:127 - Added to speech queue: I can see a person. person is closest at 0.7 steps...
2025-07-18 01:50:18.741 | INFO     | core.audio_processor:_audio_worker:195 - Speaking: I can see a person. person is closest at 0.7 steps On your right: person.
2025-07-18 01:50:18.741 | INFO     | __main__:run_detection_loop:140 - Queued audio: I can see a person. person is closest at 0.7 steps On your right: person.
2025-07-18 01:50:19.139 | DEBUG    | core.audio_processor:_listen_for_commands:276 - Listening for voice command...
2025-07-18 01:50:19.625 | DEBUG    | core.audio_processor:_audio_worker:201 - Speech completed
2025-07-18 01:50:21.948 | DEBUG    | core.audio_processor:_listen_for_commands:295 - No speech detected
2025-07-18 01:50:22.884 | DEBUG    | core.audio_processor:_listen_for_commands:276 - Listening for voice command...
2025-07-18 01:50:23.938 | DEBUG    | core.audio_processor:speak_async:127 - Added to speech queue: I can see a person. person is closest at 0.7 steps...
2025-07-18 01:50:23.940 | INFO     | core.audio_processor:_audio_worker:195 - Speaking: I can see a person. person is closest at 0.7 steps On your right: person.
2025-07-18 01:50:23.940 | INFO     | __main__:run_detection_loop:140 - Queued audio: I can see a person. person is closest at 0.7 steps On your right: person.
2025-07-18 01:50:24.415 | DEBUG    | core.audio_processor:_audio_worker:201 - Speech completed
2025-07-18 01:50:25.720 | DEBUG    | core.audio_processor:_listen_for_commands:295 - No speech detected
2025-07-18 01:50:26.678 | DEBUG    | core.audio_processor:_listen_for_commands:276 - Listening for voice command...
2025-07-18 01:50:29.164 | DEBUG    | core.audio_processor:speak_async:127 - Added to speech queue: I can see a person. person is closest at 0.7 steps...
2025-07-18 01:50:29.164 | INFO     | core.audio_processor:_audio_worker:195 - Speaking: I can see a person. person is closest at 0.7 steps Ahead: person.
2025-07-18 01:50:29.164 | INFO     | __main__:run_detection_loop:140 - Queued audio: I can see a person. person is closest at 0.7 steps Ahead: person.
2025-07-18 01:50:29.670 | DEBUG    | core.audio_processor:_audio_worker:201 - Speech completed
2025-07-18 01:50:31.824 | DEBUG    | core.audio_processor:_listen_for_commands:287 - Could not understand audio
2025-07-18 01:50:32.912 | DEBUG    | core.audio_processor:_listen_for_commands:276 - Listening for voice command...
2025-07-18 01:50:34.371 | DEBUG    | core.audio_processor:speak_async:127 - Added to speech queue: I can see a person. person is closest at 0.7 steps...
2025-07-18 01:50:34.374 | INFO     | core.audio_processor:_audio_worker:195 - Speaking: I can see a person. person is closest at 0.7 steps On your right: person.
2025-07-18 01:50:34.374 | INFO     | __main__:run_detection_loop:140 - Queued audio: I can see a person. person is closest at 0.7 steps On your right: person.
2025-07-18 01:50:34.875 | DEBUG    | core.audio_processor:_audio_worker:201 - Speech completed
2025-07-18 01:50:36.446 | DEBUG    | core.audio_processor:_listen_for_commands:287 - Could not understand audio
2025-07-18 01:50:37.422 | DEBUG    | core.audio_processor:_listen_for_commands:276 - Listening for voice command...
2025-07-18 01:50:39.443 | DEBUG    | core.audio_processor:speak_async:127 - Added to speech queue: I can see a person. person is closest at 0.7 steps...
2025-07-18 01:50:39.443 | INFO     | core.audio_processor:_audio_worker:195 - Speaking: I can see a person. person is closest at 0.7 steps On your right: person.
2025-07-18 01:50:39.446 | INFO     | __main__:run_detection_loop:140 - Queued audio: I can see a person. person is closest at 0.7 steps On your right: person.
2025-07-18 01:50:39.508 | DEBUG    | core.audio_processor:_listen_for_commands:295 - No speech detected
2025-07-18 01:50:39.993 | DEBUG    | core.audio_processor:_audio_worker:201 - Speech completed
2025-07-18 01:50:41.253 | DEBUG    | core.audio_processor:_listen_for_commands:276 - Listening for voice command...
2025-07-18 01:50:43.342 | DEBUG    | core.audio_processor:_listen_for_commands:295 - No speech detected
2025-07-18 01:50:44.231 | DEBUG    | core.audio_processor:_listen_for_commands:276 - Listening for voice command...
2025-07-18 01:50:47.671 | DEBUG    | core.audio_processor:_listen_for_commands:287 - Could not understand audio
2025-07-18 01:50:48.553 | DEBUG    | core.audio_processor:_listen_for_commands:276 - Listening for voice command...
2025-07-18 01:50:49.701 | DEBUG    | core.audio_processor:speak_async:127 - Added to speech queue: You are in a outdoor environment. I can see a cat....
2025-07-18 01:50:49.701 | INFO     | core.audio_processor:_audio_worker:195 - Speaking: You are in a outdoor environment. I can see a cat. cat is closest at 0.7 steps On your right: cat.
2025-07-18 01:50:49.701 | INFO     | __main__:run_detection_loop:140 - Queued audio: You are in a outdoor environment. I can see a cat. cat is closest at 0.7 steps On your right: cat.
2025-07-18 01:50:50.149 | DEBUG    | core.audio_processor:_audio_worker:201 - Speech completed
2025-07-18 01:50:51.251 | DEBUG    | core.audio_processor:_listen_for_commands:295 - No speech detected
2025-07-18 01:50:52.207 | DEBUG    | core.audio_processor:_listen_for_commands:276 - Listening for voice command...
2025-07-18 01:50:54.600 | DEBUG    | core.audio_processor:_listen_for_commands:287 - Could not understand audio
2025-07-18 01:50:55.678 | DEBUG    | core.audio_processor:_listen_for_commands:276 - Listening for voice command...
2025-07-18 01:50:59.880 | INFO     | core.audio_processor:_listen_for_commands:282 - Voice command detected: 'describe scene'
2025-07-18 01:50:59.880 | INFO     | core.audio_processor:_process_voice_command:305 - Processing voice command: describe scene
2025-07-18 01:50:59.880 | INFO     | core.audio_processor:speak_immediately:146 - Speaking immediately: Analyzing current scene
2025-07-18 01:51:00.384 | DEBUG    | core.audio_processor:speak_immediately:152 - Immediate speech completed
2025-07-18 01:51:01.649 | DEBUG    | core.audio_processor:_listen_for_commands:276 - Listening for voice command...
2025-07-18 01:51:03.729 | DEBUG    | core.audio_processor:_listen_for_commands:295 - No speech detected
2025-07-18 01:51:04.659 | DEBUG    | core.audio_processor:_listen_for_commands:276 - Listening for voice command...
2025-07-18 01:51:05.247 | DEBUG    | core.audio_processor:speak_async:127 - Added to speech queue: I can see a person. person is closest at 0.7 steps...
2025-07-18 01:51:05.247 | INFO     | core.audio_processor:_audio_worker:195 - Speaking: I can see a person. person is closest at 0.7 steps On your right: person.
2025-07-18 01:51:05.247 | INFO     | __main__:run_detection_loop:140 - Queued audio: I can see a person. person is closest at 0.7 steps On your right: person.
2025-07-18 01:51:05.748 | DEBUG    | core.audio_processor:_audio_worker:201 - Speech completed
2025-07-18 01:51:07.510 | DEBUG    | core.audio_processor:_listen_for_commands:295 - No speech detected
2025-07-18 01:51:08.443 | DEBUG    | core.audio_processor:_listen_for_commands:276 - Listening for voice command...
2025-07-18 01:51:10.385 | DEBUG    | core.audio_processor:speak_async:127 - Added to speech queue: I can see a person. person is closest at 0.7 steps...
2025-07-18 01:51:10.385 | INFO     | core.audio_processor:_audio_worker:195 - Speaking: I can see a person. person is closest at 0.7 steps Ahead: person.
2025-07-18 01:51:10.385 | INFO     | __main__:run_detection_loop:140 - Queued audio: I can see a person. person is closest at 0.7 steps Ahead: person.
2025-07-18 01:51:10.859 | DEBUG    | core.audio_processor:_audio_worker:201 - Speech completed
2025-07-18 01:51:11.940 | INFO     | core.audio_processor:_listen_for_commands:282 - Voice command detected: 'describe scene'
2025-07-18 01:51:11.940 | INFO     | core.audio_processor:_process_voice_command:305 - Processing voice command: describe scene
2025-07-18 01:51:11.942 | INFO     | core.audio_processor:speak_immediately:146 - Speaking immediately: Analyzing current scene
2025-07-18 01:51:12.451 | DEBUG    | core.audio_processor:speak_immediately:152 - Immediate speech completed
2025-07-18 01:51:13.715 | DEBUG    | core.audio_processor:_listen_for_commands:276 - Listening for voice command...
2025-07-18 01:51:15.568 | DEBUG    | core.audio_processor:speak_async:127 - Added to speech queue: I can see a person. person is closest at 0.7 steps...
2025-07-18 01:51:15.568 | INFO     | core.audio_processor:_audio_worker:195 - Speaking: I can see a person. person is closest at 0.7 steps On your right: person.
2025-07-18 01:51:15.568 | INFO     | __main__:run_detection_loop:140 - Queued audio: I can see a person. person is closest at 0.7 steps On your right: person.
2025-07-18 01:51:16.038 | DEBUG    | core.audio_processor:_audio_worker:201 - Speech completed
2025-07-18 01:51:16.470 | DEBUG    | core.audio_processor:_listen_for_commands:295 - No speech detected
2025-07-18 01:51:17.377 | DEBUG    | core.audio_processor:_listen_for_commands:276 - Listening for voice command...
2025-07-18 01:51:18.965 | INFO     | __main__:signal_handler:248 - Received interrupt signal
2025-07-18 01:51:18.978 | INFO     | core.audio_processor:speak_immediately:146 - Speaking immediately: VisionGuide AI is shutting down. Goodbye.
2025-07-18 01:51:19.461 | DEBUG    | core.audio_processor:speak_immediately:152 - Immediate speech completed
2025-07-18 01:51:20.029 | INFO     | __main__:stop_camera:68 - Camera stopped
2025-07-18 01:51:20.108 | DEBUG    | core.audio_processor:_listen_for_commands:295 - No speech detected
2025-07-18 01:51:20.108 | INFO     | core.audio_processor:_listen_for_commands:301 - Voice command listener stopped
2025-07-18 01:51:20.158 | INFO     | core.audio_processor:_audio_worker:225 - Audio worker stopped
2025-07-18 01:51:20.159 | INFO     | core.audio_processor:stop:261 - Audio processor stopped
2025-07-18 01:51:20.159 | INFO     | __main__:stop:230 - VisionGuide AI stopped
2025-07-18 01:51:20.159 | INFO     | core.audio_processor:speak_immediately:146 - Speaking immediately: VisionGuide AI is shutting down. Goodbye.
2025-07-18 01:51:20.669 | DEBUG    | core.audio_processor:speak_immediately:152 - Immediate speech completed
2025-07-18 01:51:20.669 | INFO     | core.audio_processor:stop:261 - Audio processor stopped
2025-07-18 01:51:20.671 | INFO     | __main__:stop:230 - VisionGuide AI stopped
2025-07-18 01:51:20.671 | INFO     | __main__:main:288 - VisionGuide AI shutdown complete
2025-07-18 01:52:34.784 | INFO     | core.object_detector:__init__:33 - Object detector initialized on cpu
2025-07-18 01:52:43.345 | INFO     | core.depth_estimator:_load_model:63 - Depth estimation model loaded: MiDaS_small
2025-07-18 01:52:44.223 | INFO     | core.audio_processor:_initialize_tts:85 - TTS engine initialized successfully
2025-07-18 01:52:45.238 | INFO     | core.audio_processor:_initialize_speech_recognition:96 - Adjusting for ambient noise...
2025-07-18 01:52:46.348 | INFO     | core.audio_processor:_initialize_speech_recognition:99 - Speech recognition initialized
2025-07-18 01:52:46.348 | INFO     | core.audio_processor:__init__:66 - Audio processor initialized
2025-07-18 01:52:46.352 | WARNING  | core.object_detector:__init__:175 - Face recognition module not available - skipping face recognition features
2025-07-18 01:52:46.352 | INFO     | __main__:__init__:39 - Testing audio system...
2025-07-18 01:52:46.353 | INFO     | core.audio_processor:speak_immediately:146 - Speaking immediately: VisionGuide AI audio test. If you can hear this, audio is working correctly.
2025-07-18 01:52:53.398 | DEBUG    | core.audio_processor:speak_immediately:152 - Immediate speech completed
2025-07-18 01:52:53.398 | INFO     | __main__:__init__:42 - VisionGuide AI initialized successfully
2025-07-18 01:52:54.063 | INFO     | __main__:start_camera:56 - Camera started successfully
2025-07-18 01:52:54.063 | INFO     | core.audio_processor:_audio_worker:171 - Audio worker started
2025-07-18 01:52:54.070 | INFO     | core.audio_processor:_listen_for_commands:265 - Voice command listener started
2025-07-18 01:52:54.070 | INFO     | core.audio_processor:start:245 - Audio processor started
2025-07-18 01:52:54.072 | DEBUG    | core.audio_processor:speak_async:127 - Added to speech queue: VisionGuide AI is starting. I will describe what I...
2025-07-18 01:52:54.072 | INFO     | core.audio_processor:_audio_worker:195 - Speaking: VisionGuide AI is starting. I will describe what I see every few seconds.
2025-07-18 01:52:54.082 | INFO     | __main__:start:206 - VisionGuide AI started
2025-07-18 01:52:54.089 | INFO     | __main__:main:270 - VisionGuide AI is running. Press 'q' to quit.
2025-07-18 01:52:55.450 | DEBUG    | core.audio_processor:_listen_for_commands:276 - Listening for voice command...
2025-07-18 01:52:55.544 | DEBUG    | core.audio_processor:_audio_worker:201 - Speech completed
2025-07-18 01:52:59.630 | DEBUG    | core.audio_processor:speak_async:127 - Added to speech queue: I can see a person. person is closest at 0.7 steps...
2025-07-18 01:52:59.630 | INFO     | core.audio_processor:_audio_worker:195 - Speaking: I can see a person. person is closest at 0.7 steps On your right: person.
2025-07-18 01:52:59.630 | INFO     | __main__:run_detection_loop:140 - Queued audio: I can see a person. person is closest at 0.7 steps On your right: person.
2025-07-18 01:53:00.120 | DEBUG    | core.audio_processor:_audio_worker:201 - Speech completed
2025-07-18 01:53:01.293 | DEBUG    | core.audio_processor:_listen_for_commands:287 - Could not understand audio
2025-07-18 01:53:02.392 | DEBUG    | core.audio_processor:_listen_for_commands:276 - Listening for voice command...
2025-07-18 01:53:04.479 | DEBUG    | core.audio_processor:_listen_for_commands:295 - No speech detected
2025-07-18 01:53:04.764 | DEBUG    | core.audio_processor:speak_async:127 - Added to speech queue: I can see cell phone and person. cell phone is clo...
2025-07-18 01:53:04.764 | INFO     | core.audio_processor:_audio_worker:195 - Speaking: I can see cell phone and person. cell phone is closest at 0.7 steps person is furthest at 0.7 steps.
2025-07-18 01:53:04.764 | INFO     | __main__:run_detection_loop:140 - Queued audio: I can see cell phone and person. cell phone is closest at 0.7 steps person is furthest at 0.7 steps.
2025-07-18 01:53:05.422 | DEBUG    | core.audio_processor:_listen_for_commands:276 - Listening for voice command...
2025-07-18 01:53:05.891 | DEBUG    | core.audio_processor:_audio_worker:201 - Speech completed
2025-07-18 01:53:08.205 | DEBUG    | core.audio_processor:_listen_for_commands:295 - No speech detected
2025-07-18 01:53:09.141 | DEBUG    | core.audio_processor:_listen_for_commands:276 - Listening for voice command...
2025-07-18 01:53:09.736 | DEBUG    | core.audio_processor:speak_async:127 - Added to speech queue: I can see person and cell phone. person is closest...
2025-07-18 01:53:09.736 | INFO     | core.audio_processor:_audio_worker:195 - Speaking: I can see person and cell phone. person is closest at 0.7 steps cell phone is furthest at 0.7 steps.
2025-07-18 01:53:09.746 | INFO     | __main__:run_detection_loop:140 - Queued audio: I can see person and cell phone. person is closest at 0.7 steps cell phone is furthest at 0.7 steps.
2025-07-18 01:53:10.212 | DEBUG    | core.audio_processor:_audio_worker:201 - Speech completed
2025-07-18 01:53:13.451 | DEBUG    | core.audio_processor:_listen_for_commands:287 - Could not understand audio
2025-07-18 01:53:14.495 | DEBUG    | core.audio_processor:_listen_for_commands:276 - Listening for voice command...
2025-07-18 01:53:14.792 | DEBUG    | core.audio_processor:speak_async:127 - Added to speech queue: I can see a person. person is closest at 0.7 steps...
2025-07-18 01:53:14.792 | INFO     | core.audio_processor:_audio_worker:195 - Speaking: I can see a person. person is closest at 0.7 steps On your right: person.
2025-07-18 01:53:14.792 | INFO     | __main__:run_detection_loop:140 - Queued audio: I can see a person. person is closest at 0.7 steps On your right: person.
2025-07-18 01:53:15.236 | DEBUG    | core.audio_processor:_audio_worker:201 - Speech completed
2025-07-18 01:53:17.212 | DEBUG    | core.audio_processor:_listen_for_commands:295 - No speech detected
2025-07-18 01:53:18.149 | DEBUG    | core.audio_processor:_listen_for_commands:276 - Listening for voice command...
2025-07-18 01:53:19.928 | DEBUG    | core.audio_processor:speak_async:127 - Added to speech queue: I can see a person. person is closest at 0.7 steps...
2025-07-18 01:53:19.928 | INFO     | core.audio_processor:_audio_worker:195 - Speaking: I can see a person. person is closest at 0.7 steps On your right: person.
2025-07-18 01:53:19.928 | INFO     | __main__:run_detection_loop:140 - Queued audio: I can see a person. person is closest at 0.7 steps On your right: person.
2025-07-18 01:53:20.392 | DEBUG    | core.audio_processor:_audio_worker:201 - Speech completed
2025-07-18 01:53:20.871 | DEBUG    | core.audio_processor:_listen_for_commands:295 - No speech detected
2025-07-18 01:53:21.906 | DEBUG    | core.audio_processor:_listen_for_commands:276 - Listening for voice command...
2025-07-18 01:53:25.194 | DEBUG    | core.audio_processor:speak_async:127 - Added to speech queue: I can see a person. person is closest at 0.7 steps...
2025-07-18 01:53:25.194 | INFO     | core.audio_processor:_audio_worker:195 - Speaking: I can see a person. person is closest at 0.7 steps On your right: person.
2025-07-18 01:53:25.194 | INFO     | __main__:run_detection_loop:140 - Queued audio: I can see a person. person is closest at 0.7 steps On your right: person.
2025-07-18 01:53:25.668 | DEBUG    | core.audio_processor:_audio_worker:201 - Speech completed
2025-07-18 01:53:27.308 | DEBUG    | core.audio_processor:_listen_for_commands:287 - Could not understand audio
2025-07-18 01:53:28.203 | DEBUG    | core.audio_processor:_listen_for_commands:276 - Listening for voice command...
2025-07-18 01:53:30.131 | INFO     | core.audio_processor:_audio_worker:195 - Speaking: I can see a person. person is closest at 0.7 steps On your right: person.
2025-07-18 01:53:30.121 | DEBUG    | core.audio_processor:speak_async:127 - Added to speech queue: I can see a person. person is closest at 0.7 steps...
2025-07-18 01:53:30.132 | INFO     | __main__:run_detection_loop:140 - Queued audio: I can see a person. person is closest at 0.7 steps On your right: person.
2025-07-18 01:53:30.602 | DEBUG    | core.audio_processor:_audio_worker:201 - Speech completed
2025-07-18 01:53:30.973 | DEBUG    | core.audio_processor:_listen_for_commands:295 - No speech detected
2025-07-18 01:53:31.885 | DEBUG    | core.audio_processor:_listen_for_commands:276 - Listening for voice command...
2025-07-18 01:53:35.355 | DEBUG    | core.audio_processor:speak_async:127 - Added to speech queue: I can see person and sports ball. person is closes...
2025-07-18 01:53:35.355 | INFO     | core.audio_processor:_audio_worker:195 - Speaking: I can see person and sports ball. person is closest at 0.7 steps sports ball is furthest at 0.7 steps.
2025-07-18 01:53:35.355 | INFO     | __main__:run_detection_loop:140 - Queued audio: I can see person and sports ball. person is closest at 0.7 steps sports ball is furthest at 0.7 steps.
2025-07-18 01:53:35.862 | DEBUG    | core.audio_processor:_audio_worker:201 - Speech completed
2025-07-18 01:53:37.077 | DEBUG    | core.audio_processor:_listen_for_commands:287 - Could not understand audio
2025-07-18 01:53:38.203 | DEBUG    | core.audio_processor:_listen_for_commands:276 - Listening for voice command...
2025-07-18 01:53:40.639 | DEBUG    | core.audio_processor:speak_async:127 - Added to speech queue: I can see a person. person is closest at 0.7 steps...
2025-07-18 01:53:40.639 | INFO     | core.audio_processor:_audio_worker:195 - Speaking: I can see a person. person is closest at 0.7 steps Ahead: person.
2025-07-18 01:53:40.639 | INFO     | __main__:run_detection_loop:140 - Queued audio: I can see a person. person is closest at 0.7 steps Ahead: person.
2025-07-18 01:53:41.146 | DEBUG    | core.audio_processor:_audio_worker:201 - Speech completed
2025-07-18 01:53:41.189 | DEBUG    | core.audio_processor:_listen_for_commands:287 - Could not understand audio
2025-07-18 01:53:42.414 | DEBUG    | core.audio_processor:_listen_for_commands:276 - Listening for voice command...
2025-07-18 01:53:44.515 | DEBUG    | core.audio_processor:_listen_for_commands:295 - No speech detected
2025-07-18 01:53:45.487 | DEBUG    | core.audio_processor:_listen_for_commands:276 - Listening for voice command...
2025-07-18 01:53:45.796 | DEBUG    | core.audio_processor:speak_async:127 - Added to speech queue: I can see a person. person is closest at 0.7 steps...
2025-07-18 01:53:45.796 | INFO     | core.audio_processor:_audio_worker:195 - Speaking: I can see a person. person is closest at 0.7 steps On your right: person.
2025-07-18 01:53:45.796 | INFO     | __main__:run_detection_loop:140 - Queued audio: I can see a person. person is closest at 0.7 steps On your right: person.
2025-07-18 01:53:46.277 | DEBUG    | core.audio_processor:_audio_worker:201 - Speech completed
2025-07-18 01:53:48.469 | DEBUG    | core.audio_processor:_listen_for_commands:287 - Could not understand audio
2025-07-18 01:53:49.386 | DEBUG    | core.audio_processor:_listen_for_commands:276 - Listening for voice command...
2025-07-18 01:53:50.743 | DEBUG    | core.audio_processor:speak_async:127 - Added to speech queue: I can see person and cell phone. person is closest...
2025-07-18 01:53:50.743 | INFO     | core.audio_processor:_audio_worker:195 - Speaking: I can see person and cell phone. person is closest at 0.7 steps cell phone is furthest at 0.7 steps.
2025-07-18 01:53:50.743 | INFO     | __main__:run_detection_loop:140 - Queued audio: I can see person and cell phone. person is closest at 0.7 steps cell phone is furthest at 0.7 steps.
2025-07-18 01:53:51.213 | DEBUG    | core.audio_processor:_audio_worker:201 - Speech completed
2025-07-18 01:53:52.375 | DEBUG    | core.audio_processor:_listen_for_commands:287 - Could not understand audio
2025-07-18 01:53:53.368 | DEBUG    | core.audio_processor:_listen_for_commands:276 - Listening for voice command...
2025-07-18 01:53:55.450 | DEBUG    | core.audio_processor:_listen_for_commands:295 - No speech detected
2025-07-18 01:53:55.924 | DEBUG    | core.audio_processor:speak_async:127 - Added to speech queue: I can see person and cell phone. person is closest...
2025-07-18 01:53:55.924 | INFO     | core.audio_processor:_audio_worker:195 - Speaking: I can see person and cell phone. person is closest at 0.7 steps cell phone is furthest at 0.7 steps.
2025-07-18 01:53:55.924 | INFO     | __main__:run_detection_loop:140 - Queued audio: I can see person and cell phone. person is closest at 0.7 steps cell phone is furthest at 0.7 steps.
